transaction_id,timestamp,store_id,city,country,store_type,product_category,product_name,unit_price,quantity,discount_applied,payment_method,customer_id,customer_age_group,customer_gender,loyalty_member,weather_condition,temperature_c,holiday_name,total_amount
19459,2023-06-23 07:50:10,20,London,UK,Standalone,Tea,Medium Green Tea,2.38,2,False,Debit Card,63qh50uy,45-54,Female,True,Sunny,14.5,,4.76
19460,2023-06-23 07:52:21,8,Los Angeles,USA,Airport,Coffee,Small Cappuccino,4.41,4,True,Cash,lz0lwkkk,55-64,Male,True,Sunny,27.8,,15.88
19461,2023-06-23 07:53:44,13,Chicago,USA,Mall Kiosk,Coffee,Small Americano,2.49,2,False,Credit Card,p5ufp92k,,Female,False,Rainy,23.9,,4.98
19462,2023-06-23 08:10:44,37,Toronto,CAN,Standalone,Coffee,Small Latte,3.31,1,False,Debit Card,kcpp7yrh,45-54,Female,True,Rainy,21.8,,3.31
19463,2023-06-23 08:12:09,20,London,UK,Standalone,Coffee,Medium Latte,3.4,3,False,Credit Card,bry1wr7e,35-44,Female,False,Sunny,14.5,,10.2
19464,2023-06-23 08:17:31,20,London,UK,Standalone,Coffee,Single Espresso,2.46,5,False,Credit Card,w75gimjs,,Female,False,Sunny,14.5,,12.3
19465,2023-06-23 08:26:23,7,Los Angeles,USA,Standalone,Coffee,Small Mocha,3.97,1,False,Mobile Wallet,87zvaubs,35-44,Male,False,,,,3.97
19466,2023-06-23 08:29:29,11,Chicago,USA,Standalone,Coffee,Medium Cappuccino,3.8,1,False,Mobile Wallet,lraz6vov,18-24,Male,False,Rainy,23.9,,3.8
19467,2023-06-23 08:47:47,41,Vancouver,CAN,Standalone,Sandwich,Vegan Falafel Wrap,5.64,4,False,Cash,5jizc7ez,35-44,,False,Rainy,13.1,,22.56
19468,2023-06-23 08:59:09,36,Toronto,CAN,Airport,Coffee,Large Latte,5.29,1,True,Credit Card,uzd2pja7,18-24,Male,True,Rainy,21.8,,4.76
19469,2023-06-23 09:01:05,5,New York,USA,Standalone,Coffee,Small Americano,2.7,1,True,Credit Card,rfx9k5lu,35-44,Male,True,Sunny,23.8,,2.29
19470,2023-06-23 09:10:26,37,Toronto,CAN,Standalone,Smoothie,Medium Tropical Mango,5.06,5,False,Credit Card,gyy2787w,35-44,Male,False,Rainy,21.8,,25.3
19471,2023-06-23 09:26:00,23,Manchester,UK,Standalone,Smoothie,Medium Berry Blast,4.51,2,False,Credit Card,130duv1x,55-64,Male,False,Rainy,16.4,,9.02
19472,2023-06-23 09:28:00,20,London,UK,Standalone,Merchandise,Tote Bag,12.75,2,False,Mobile Wallet,3g6osxbv,25-34,Female,False,Sunny,14.5,,25.5
19473,2023-06-23 09:29:44,9,Los Angeles,USA,Mall Kiosk,Coffee,Double Espresso,2.76,1,False,Cash,jx0exnnl,65+,Male,False,Sunny,27.8,,2.76
19474,2023-06-23 09:38:29,1,New York,USA,Standalone,Coffee,Small Latte,3.6,1,False,Cash,vvf5dmtp,18-24,Female,False,Sunny,23.8,,3.6
19475,2023-06-23 09:51:44,5,New York,USA,Standalone,Coffee,Small Americano,2.7,3,True,Cash,q9wnx14t,65+,Male,True,Sunny,23.8,,7.29
19476,2023-06-23 09:57:39,15,Chicago,USA,Standalone,Tea,Small Matcha Latte,3.85,1,False,Cash,vfvjcl8o,,Female,False,Rainy,23.9,,3.85
19477,2023-06-23 10:05:09,17,London,UK,Standalone,Coffee,Small Mocha,3.44,3,False,Debit Card,h5yon14v,35-44,Female,False,Sunny,14.5,,10.32
19478,2023-06-23 10:16:58,8,Los Angeles,USA,Airport,Coffee,Medium Mocha,5.51,2,False,Mobile Wallet,kzfl3ntl,18-24,Female,False,Sunny,27.8,,11.02
19479,2023-06-23 10:28:09,8,Los Angeles,USA,Airport,Coffee,Medium Americano,3.67,2,False,Cash,dew31xfj,25-34,Male,True,Sunny,27.8,,7.34
19480,2023-06-23 10:34:34,23,Manchester,UK,Standalone,Tea,Small Green Tea,2.05,2,False,Credit Card,7js6nygz,,Male,False,Rainy,16.4,,4.1
19481,2023-06-23 10:49:55,39,Toronto,CAN,Mall Kiosk,Coffee,Medium Iced Coffee,3.12,3,False,Debit Card,b1fi1hux,45-54,Male,False,Rainy,21.8,,9.36
19482,2023-06-23 10:54:36,13,Chicago,USA,Mall Kiosk,Pastry,Chocolate Chip Cookie,1.84,2,False,Cash,3p02qvxy,25-34,Female,False,Rainy,23.9,,3.68
19483,2023-06-23 11:17:26,40,Toronto,CAN,Standalone,Coffee,Large Iced Coffee,3.68,2,False,Credit Card,8fhxnm5n,65+,Female,False,Rainy,21.8,,7.36
19484,2023-06-23 11:18:39,30,Sydney,AUS,Standalone,Coffee,Small Cappuccino,3.96,2,True,Credit Card,we8rig1m,,Female,False,Sunny,17.3,,7.13
19485,2023-06-23 11:26:52,10,Los Angeles,USA,Mall Kiosk,Smoothie,Medium Berry Blast,5.23,1,False,Credit Card,6zaw7jl1,45-54,Female,True,Sunny,27.8,,5.23
19486,2023-06-23 11:36:35,21,Manchester,UK,Standalone,Pastry,Chocolate Chip Cookie,1.64,2,False,Credit Card,mfqy3kw6,45-54,Female,True,Rainy,16.4,,3.28
19487,2023-06-23 11:57:34,19,London,UK,Standalone,Coffee,Large Iced Coffee,3.4,2,False,Mobile Wallet,j8fi7yfl,25-34,Male,False,Sunny,14.5,,6.8
19488,2023-06-23 12:03:57,30,Sydney,AUS,Standalone,Coffee,Medium Iced Coffee,3.85,1,False,Credit Card,g177o3b9,55-64,Female,False,Sunny,17.3,,3.85
19489,2023-06-23 12:09:25,34,Melbourne,AUS,Mall Kiosk,Tea,Medium Matcha Latte,4.71,1,False,Mobile Wallet,m4i3zni9,35-44,Male,False,Cloudy,15.6,,4.71
19490,2023-06-23 12:18:16,17,London,UK,Standalone,Smoothie,Large Tropical Mango,5.35,1,False,Credit Card,hhu7fdxl,65+,Non-binary,False,Sunny,14.5,,5.35
19491,2023-06-23 12:42:33,36,Toronto,CAN,Airport,Tea,Large Earl Grey,3.68,4,False,Credit Card,glppeafh,35-44,Female,False,Rainy,21.8,,14.72
19492,2023-06-23 12:57:35,37,Toronto,CAN,Standalone,Pastry,Scone,2.02,1,False,Credit Card,13wtpugc,18-24,Male,False,Rainy,21.8,,2.02
19493,2023-06-23 13:26:45,4,New York,USA,Mall Kiosk,Pastry,Chocolate Chip Cookie,1.94,1,False,Cash,h3cuq6d5,65+,Female,False,Sunny,23.8,,1.94
19494,2023-06-23 13:44:52,12,Chicago,USA,Airport,Merchandise,Tote Bag,17.81,1,False,Cash,jwc0861k,45-54,Female,True,Rainy,23.9,,17.81
19495,2023-06-23 14:27:56,23,Manchester,UK,Standalone,Coffee,Large Latte,3.77,2,False,Credit Card,bo0w7lg5,45-54,Male,False,Rainy,16.4,,7.54
19496,2023-06-23 15:20:08,22,Manchester,UK,Standalone,Coffee,Single Espresso,2.38,1,False,Cash,whx85xew,45-54,Male,False,Rainy,16.4,,2.38
19497,2023-06-23 15:28:35,12,Chicago,USA,Airport,Sandwich,Chicken & Avocado Wrap,7.72,1,True,Credit Card,khd78i9d,55-64,Male,True,Rainy,23.9,,6.95
19498,2023-06-23 15:32:32,36,Toronto,CAN,Airport,Coffee,Medium Cappuccino,4.6,1,True,Debit Card,pz3uk6yi,55-64,Male,True,Rainy,21.8,,4.14
19499,2023-06-23 15:50:38,17,London,UK,Standalone,Coffee,Medium Latte,3.4,1,False,Debit Card,rr20mm8k,18-24,Female,False,Sunny,14.5,,3.4
19500,2023-06-23 15:56:28,22,Manchester,UK,Standalone,Smoothie,Large Tropical Mango,5.17,3,True,Cash,z05z7nju,55-64,Female,True,Rainy,16.4,,13.96
19501,2023-06-23 16:03:25,8,Los Angeles,USA,Airport,Pastry,Scone,2.7,1,False,Mobile Wallet,qtq66g08,25-34,Male,False,Sunny,27.8,,2.7
19502,2023-06-23 16:16:00,4,New York,USA,Mall Kiosk,Tea,Large Matcha Latte,5.04,1,True,Credit Card,zotkgm34,35-44,Male,True,Sunny,23.8,,4.28
19503,2023-06-23 16:44:40,44,Vancouver,CAN,Mall Kiosk,Coffee,Small Mocha,3.69,1,True,Credit Card,0l4x8p33,65+,Male,False,Rainy,13.1,,3.51
19504,2023-06-23 16:47:56,24,Manchester,UK,Standalone,Coffee,Double Espresso,2.38,1,False,Mobile Wallet,61imkvr2,18-24,Prefer not to say,True,Rainy,16.4,,2.38
19505,2023-06-23 17:29:13,29,Sydney,AUS,Mall Kiosk,Coffee,Small Mocha,4.32,1,False,Credit Card,oedyj3k0,65+,Female,False,Sunny,17.3,,4.32
19506,2023-06-23 18:31:35,32,Melbourne,AUS,Standalone,Tea,Small Chai Latte,4.1,1,False,Credit Card,b7rbg7ug,45-54,Female,True,Cloudy,15.6,,4.1
19507,2023-06-23 22:11:23,39,Toronto,CAN,Mall Kiosk,Tea,Medium Green Tea,2.5,1,False,Credit Card,88cqqvg7,65+,Male,False,Rainy,21.8,,2.5
19508,2023-06-23 22:35:20,8,Los Angeles,USA,Airport,Tea,Large Green Tea,3.92,1,False,Mobile Wallet,0v2weo8e,18-24,Male,True,Sunny,27.8,,3.92
19509,2023-06-23 22:44:38,37,Toronto,CAN,Standalone,Smoothie,Large Tropical Mango,5.8,2,False,Credit Card,l3u2rche,65+,Male,False,Rainy,21.8,,11.6
19510,2023-06-23 22:58:09,9,Los Angeles,USA,Mall Kiosk,Tea,Large Matcha Latte,4.94,1,False,Credit Card,qaw5q2ky,65+,Female,True,Sunny,27.8,,4.94
19511,2023-06-23 23:08:32,44,Vancouver,CAN,Mall Kiosk,Coffee,Small Americano,2.46,1,False,Mobile Wallet,zok71gmw,25-34,Male,False,Rainy,13.1,,2.46
19512,2023-06-24 06:01:05,29,Sydney,AUS,Mall Kiosk,Coffee,Large Mocha,5.55,1,False,Cash,7gtfedx4,65+,Male,True,Rainy,23.6,,5.55
19513,2023-06-24 06:04:41,32,Melbourne,AUS,Standalone,Tea,Large Green Tea,3.46,3,False,Credit Card,stklboow,55-64,Female,True,Cloudy,8.4,,10.38
19514,2023-06-24 07:21:12,45,Vancouver,CAN,Standalone,Coffee,Large Mocha,4.89,1,False,Credit Card,c5xprwvo,25-34,,False,Rainy,14.2,,4.89
19515,2023-06-24 07:28:00,3,New York,USA,Mall Kiosk,Tea,Small Matcha Latte,3.93,4,False,Credit Card,4tsdpcxn,25-34,Female,False,Sunny,17.1,,15.72
19516,2023-06-24 07:35:43,44,Vancouver,CAN,Mall Kiosk,Tea,Small Earl Grey,2.28,1,False,Credit Card,pt38jyn1,35-44,Non-binary,False,Rainy,14.2,,2.28
19517,2023-06-24 08:04:09,32,Melbourne,AUS,Standalone,Tea,Medium Matcha Latte,4.86,3,False,Debit Card,e67g9cdr,,Male,False,Cloudy,8.4,,14.58
19518,2023-06-24 08:05:53,7,Los Angeles,USA,Standalone,Sandwich,Chicken & Avocado Wrap,6.37,1,False,Cash,kb19gs2u,35-44,Female,False,Sunny,23.5,,6.37
19519,2023-06-24 08:18:14,23,Manchester,UK,Standalone,Smoothie,Medium Tropical Mango,4.51,1,False,Credit Card,8ltnqkdp,65+,Female,False,Rainy,18.0,,4.51
19520,2023-06-24 08:18:26,3,New York,USA,Mall Kiosk,Pastry,Chocolate Chip Cookie,1.94,1,True,Credit Card,v80ijapp,65+,Female,True,Sunny,17.1,,1.75
19521,2023-06-24 08:33:27,14,Chicago,USA,Standalone,Coffee,Double Espresso,2.75,6,True,Debit Card,oi8uru4c,18-24,Female,True,Rainy,23.6,,14.85
19522,2023-06-24 08:55:31,31,Melbourne,AUS,Standalone,Tea,Small Earl Grey,2.7,1,False,Credit Card,4ijq2x97,65+,Female,True,Cloudy,8.4,,2.7
19523,2023-06-24 08:59:44,41,Vancouver,CAN,Standalone,Coffee,Large Cappuccino,4.32,1,False,Credit Card,g5qudvt4,18-24,Male,False,Rainy,14.2,,4.32
19524,2023-06-24 09:07:28,38,Toronto,CAN,Standalone,Tea,Large Green Tea,2.94,1,False,Credit Card,2s6gpbzy,65+,Female,False,Sunny,20.2,,2.94
19525,2023-06-24 09:07:30,33,Melbourne,AUS,Standalone,Sandwich,Chicken & Avocado Wrap,7.02,1,False,Credit Card,20b0uqxz,18-24,Female,False,Cloudy,8.4,,7.02
19526,2023-06-24 09:16:08,32,Melbourne,AUS,Standalone,Coffee,Medium Mocha,4.86,1,True,Debit Card,k4nnekl2,65+,Male,True,Cloudy,8.4,,4.37
19527,2023-06-24 09:29:37,45,Vancouver,CAN,Standalone,Coffee,Large Iced Coffee,3.76,1,True,Credit Card,23rp7x9c,65+,Male,True,,,,3.38
19528,2023-06-24 09:30:29,34,Melbourne,AUS,Mall Kiosk,Sandwich,Ham & Cheese Croissant,5.76,1,False,Credit Card,kzhfq160,45-54,Male,False,Cloudy,8.4,,5.76
19529,2023-06-24 09:35:37,40,Toronto,CAN,Standalone,Coffee,Small Latte,3.31,2,False,Cash,zx0rcw3u,35-44,Male,False,Sunny,20.2,,6.62
19530,2023-06-24 09:43:17,10,Los Angeles,USA,Mall Kiosk,Coffee,Small Mocha,3.85,3,False,Mobile Wallet,ahr67gxs,25-34,Male,False,Sunny,23.5,,11.55
19531,2023-06-24 09:44:53,10,Los Angeles,USA,Mall Kiosk,Coffee,Medium Americano,2.85,1,False,Cash,wb2h08nq,45-54,Male,True,Sunny,23.5,,2.85
19532,2023-06-24 09:48:48,31,Melbourne,AUS,Standalone,Coffee,Medium Americano,3.24,2,False,Debit Card,38wrp5nx,18-24,Female,False,Cloudy,8.4,,6.48
19533,2023-06-24 10:23:15,44,Vancouver,CAN,Mall Kiosk,Coffee,Large Americano,3.15,1,False,Credit Card,l5pyy15q,55-64,Female,False,Rainy,14.2,,3.15
19534,2023-06-24 10:28:38,26,Sydney,AUS,Mall Kiosk,Coffee,Large Cappuccino,4.91,1,False,Credit Card,ueqk01jj,35-44,Female,True,Rainy,23.6,,4.91
19535,2023-06-24 10:43:46,44,Vancouver,CAN,Mall Kiosk,Tea,Small Chai Latte,3.46,2,False,Credit Card,p6ccrr1a,35-44,Female,False,Rainy,14.2,,6.92
19536,2023-06-24 10:57:07,41,Vancouver,CAN,Standalone,Coffee,Small Latte,3.38,1,False,Credit Card,8r3u2wmx,35-44,Female,False,Rainy,14.2,,3.38
19537,2023-06-24 11:00:50,26,Sydney,AUS,Mall Kiosk,Coffee,Large Mocha,5.55,1,False,Debit Card,91z491dg,,Female,False,Rainy,23.6,,5.55
19538,2023-06-24 11:14:27,38,Toronto,CAN,Standalone,Coffee,Large Cappuccino,4.23,1,False,Credit Card,uhoqrrw7,55-64,Female,True,Sunny,20.2,,4.23
19539,2023-06-24 11:18:03,25,Manchester,UK,Standalone,Tea,Small Chai Latte,3.12,1,False,Credit Card,l7lqrbkm,25-34,Non-binary,False,Rainy,18.0,,3.12
19540,2023-06-24 11:23:43,22,Manchester,UK,Standalone,Tea,Small Earl Grey,2.05,2,True,Cash,xr78ucui,55-64,Male,True,Rainy,18.0,,3.28
19541,2023-06-24 11:36:53,43,Vancouver,CAN,Standalone,Coffee,Large Iced Coffee,3.76,1,False,Debit Card,u8flbwzj,25-34,Male,False,Rainy,14.2,,3.76
19542,2023-06-24 11:46:43,43,Vancouver,CAN,Standalone,Coffee,Small Americano,2.54,3,False,Credit Card,gtlqr6fl,55-64,Female,True,,,,7.62
19543,2023-06-24 11:57:25,6,Los Angeles,USA,Standalone,Coffee,Medium Cappuccino,3.92,1,False,Credit Card,5eu2azvf,45-54,Non-binary,False,Sunny,23.5,,3.92
19544,2023-06-24 12:01:33,5,New York,USA,Standalone,Sandwich,Ham & Cheese Croissant,5.5,5,False,Credit Card,6251mo6w,25-34,Female,True,,,,27.5
19545,2023-06-24 12:06:23,25,Manchester,UK,Standalone,Coffee,Medium Americano,2.46,3,False,Credit Card,7gc3lwbj,35-44,Male,False,Rainy,18.0,,7.38
19546,2023-06-24 12:46:03,18,London,UK,Mall Kiosk,Smoothie,Medium Tropical Mango,4.53,1,False,Cash,0fpqdpbi,55-64,Female,False,Sunny,20.6,,4.53
19547,2023-06-24 13:25:50,45,Vancouver,CAN,Standalone,Coffee,Medium Americano,2.82,1,False,Credit Card,d4tby44i,55-64,Male,False,Rainy,14.2,,2.82
19548,2023-06-24 13:32:49,3,New York,USA,Mall Kiosk,Coffee,Large Cappuccino,4.46,1,True,Mobile Wallet,fdn2jzpm,18-24,Male,False,Sunny,17.1,,4.24
19549,2023-06-24 13:34:32,38,Toronto,CAN,Standalone,Coffee,Small Americano,2.48,2,False,Credit Card,pc6fy8qj,25-34,Female,False,Sunny,20.2,,4.96
19550,2023-06-24 14:00:44,20,London,UK,Standalone,Coffee,Double Espresso,2.46,1,False,Credit Card,ifkctu80,45-54,Female,False,Sunny,20.6,,2.46
19551,2023-06-24 14:12:04,18,London,UK,Mall Kiosk,Coffee,Large Mocha,4.29,1,False,Credit Card,hmvr7nds,55-64,Male,True,Sunny,20.6,,4.29
19552,2023-06-24 14:16:35,12,Chicago,USA,Airport,Merchandise,Coffee Mug,14.25,1,False,Cash,zoztj8nz,25-34,Male,False,Rainy,23.6,,14.25
19553,2023-06-24 14:23:46,31,Melbourne,AUS,Standalone,Tea,Large Green Tea,3.46,5,False,Cash,4jom3dln,55-64,Male,True,Cloudy,8.4,,17.3
19554,2023-06-24 14:24:19,29,Sydney,AUS,Mall Kiosk,Coffee,Large Latte,4.91,1,False,Credit Card,dib835vb,55-64,Female,False,Rainy,23.6,,4.91
19555,2023-06-24 14:30:55,42,Vancouver,CAN,Standalone,Coffee,Medium Iced Coffee,3.29,1,False,Credit Card,as6kevn4,35-44,Male,False,Rainy,14.2,,3.29
19556,2023-06-24 14:41:58,9,Los Angeles,USA,Mall Kiosk,Coffee,Small Latte,3.42,1,False,Cash,dqgx0xmq,55-64,Female,False,Sunny,23.5,,3.42
19557,2023-06-24 14:44:09,20,London,UK,Standalone,Coffee,Medium Iced Coffee,2.98,3,False,Credit Card,70uql8rf,45-54,Male,False,Sunny,20.6,,8.94
19558,2023-06-24 15:02:21,41,Vancouver,CAN,Standalone,Smoothie,Large Berry Blast,5.92,2,False,Mobile Wallet,d9namvgf,18-24,Female,True,Rainy,14.2,,11.84
19559,2023-06-24 15:05:39,7,Los Angeles,USA,Standalone,Pastry,Scone,2.16,1,False,Mobile Wallet,ki9nex5m,18-24,Female,False,,,,2.16
19560,2023-06-24 15:10:02,3,New York,USA,Mall Kiosk,Tea,Medium Chai Latte,4.07,2,False,Cash,tl4lqjla,45-54,Female,False,Sunny,17.1,,8.14
19561,2023-06-24 15:25:31,25,Manchester,UK,Standalone,Coffee,Medium Americano,2.46,1,False,Cash,ori1km41,35-44,Male,False,Rainy,18.0,,2.46
19562,2023-06-24 15:33:12,1,New York,USA,Standalone,Coffee,Large Cappuccino,4.6,1,False,Credit Card,5ucpm5uy,45-54,Female,True,Sunny,17.1,,4.6
19563,2023-06-24 15:45:25,14,Chicago,USA,Standalone,Coffee,Medium Latte,3.8,1,False,Credit Card,ttj3n56j,,Male,False,Rainy,23.6,,3.8
19564,2023-06-24 15:55:57,24,Manchester,UK,Standalone,Merchandise,Tote Bag,12.3,2,False,Credit Card,si4aik1o,18-24,Female,False,Rainy,18.0,,24.6
19565,2023-06-24 16:04:45,13,Chicago,USA,Mall Kiosk,Tea,Medium Chai Latte,3.87,1,False,Credit Card,kyopho16,25-34,Male,False,Rainy,23.6,,3.87
19566,2023-06-24 16:24:28,25,Manchester,UK,Standalone,Coffee,Double Espresso,2.38,1,False,Cash,dty3ck6f,18-24,Female,False,Rainy,18.0,,2.38
19567,2023-06-24 16:24:46,8,Los Angeles,USA,Airport,Coffee,Medium Latte,4.9,2,False,Cash,ftmezjqc,35-44,Male,True,Sunny,23.5,,9.8
19568,2023-06-24 16:30:52,37,Toronto,CAN,Standalone,Coffee,Double Espresso,2.67,2,False,Credit Card,l37p46sf,45-54,,False,Sunny,20.2,,5.34
19569,2023-06-24 16:41:25,25,Manchester,UK,Standalone,Coffee,Large Iced Coffee,3.28,2,True,Credit Card,2k7du6ha,35-44,Non-binary,True,Rainy,18.0,,5.9
19570,2023-06-24 16:50:09,27,Sydney,AUS,Standalone,Coffee,Small Mocha,4.46,2,False,Credit Card,3sesw2sn,65+,Male,True,Rainy,23.6,,8.92
19571,2023-06-24 17:23:40,15,Chicago,USA,Standalone,Tea,Large Green Tea,3.04,2,False,Credit Card,pwy0ucaz,45-54,Female,False,Rainy,23.6,,6.08
19572,2023-06-24 17:35:43,8,Los Angeles,USA,Airport,Tea,Medium Green Tea,3.43,1,False,Cash,g4iztcpl,55-64,Female,False,Sunny,23.5,,3.43
19573,2023-06-24 17:36:38,14,Chicago,USA,Standalone,Coffee,Medium Cappuccino,3.8,2,False,Mobile Wallet,ks4rk4vf,25-34,Male,False,Rainy,23.6,,7.6
19574,2023-06-24 17:41:06,3,New York,USA,Mall Kiosk,Coffee,Large Americano,3.35,4,False,Mobile Wallet,9mwesr90,25-34,Female,True,Sunny,17.1,,13.4
19575,2023-06-24 17:56:11,20,London,UK,Standalone,Coffee,Large Cappuccino,3.91,1,True,Cash,gbzt8pp9,45-54,Female,True,Sunny,20.6,,3.52
19576,2023-06-24 18:41:48,44,Vancouver,CAN,Mall Kiosk,Coffee,Double Espresso,2.64,1,False,Debit Card,r3wqzt9c,25-34,Male,True,Rainy,14.2,,2.64
19577,2023-06-24 22:05:42,21,Manchester,UK,Standalone,Coffee,Medium Iced Coffee,2.87,1,False,Credit Card,6jdzsjxc,35-44,Female,False,Rainy,18.0,,2.87
19578,2023-06-24 22:24:16,3,New York,USA,Mall Kiosk,Tea,Large Green Tea,3.1,1,False,Credit Card,xq6p8zrj,35-44,,False,Sunny,17.1,,3.1
19579,2023-06-24 23:01:00,6,Los Angeles,USA,Standalone,Coffee,Single Espresso,2.84,1,False,Credit Card,dsmuwrkv,35-44,Male,True,Sunny,23.5,,2.84
19580,2023-06-25 00:10:22,12,Chicago,USA,Airport,Tea,Small Chai Latte,4.51,1,False,Credit Card,aoc5xtei,35-44,Male,False,Sunny,26.7,,4.51
19581,2023-06-25 01:02:05,45,Vancouver,CAN,Standalone,Pastry,Scone,2.07,1,False,Mobile Wallet,23dxvbcv,18-24,Male,False,Rainy,16.3,,2.07
19582,2023-06-25 02:36:30,14,Chicago,USA,Standalone,Coffee,Large Cappuccino,4.37,1,False,Mobile Wallet,1njytc3l,18-24,Male,False,Sunny,26.7,,4.37
19583,2023-06-25 04:05:25,45,Vancouver,CAN,Standalone,Coffee,Small Latte,3.38,1,False,Cash,9ay2jnlk,55-64,Female,True,Rainy,16.3,,3.38
19584,2023-06-25 04:22:49,17,London,UK,Standalone,Sandwich,Ham & Cheese Croissant,4.67,1,False,Credit Card,guubv904,18-24,Female,True,Rainy,23.8,,4.67
19585,2023-06-25 06:11:39,33,Melbourne,AUS,Standalone,Coffee,Small Americano,2.92,1,False,Mobile Wallet,lf6kkc93,65+,Female,True,Cloudy,8.9,,2.92
19586,2023-06-25 06:23:03,2,New York,USA,Airport,Coffee,Small Mocha,5.06,1,False,Debit Card,842sapse,35-44,Male,False,Rainy,19.7,,5.06
19587,2023-06-25 07:10:43,11,Chicago,USA,Standalone,Sandwich,Ham & Cheese Croissant,5.22,2,True,Cash,5n7qhuot,35-44,Male,True,Sunny,26.7,,9.4
19588,2023-06-25 07:14:55,44,Vancouver,CAN,Mall Kiosk,Sandwich,Vegan Falafel Wrap,5.47,1,False,Credit Card,pctg3hsa,55-64,Female,False,Rainy,16.3,,5.47
19589,2023-06-25 07:20:38,15,Chicago,USA,Standalone,Coffee,Small Americano,2.56,3,True,Cash,ibhbmz3y,35-44,Female,True,Sunny,26.7,,6.91
19590,2023-06-25 07:28:47,21,Manchester,UK,Standalone,Tea,Medium Matcha Latte,3.69,2,False,Debit Card,da33tdfl,25-34,Male,False,Rainy,13.2,,7.38
19591,2023-06-25 07:30:03,18,London,UK,Mall Kiosk,Coffee,Medium Americano,2.47,1,False,Credit Card,gemnidpv,,Female,False,Rainy,23.8,,2.47
19592,2023-06-25 07:30:23,3,New York,USA,Mall Kiosk,Coffee,Large Iced Coffee,3.88,2,True,Cash,8tqy6tfb,45-54,Female,True,Rainy,19.7,,6.98
19593,2023-06-25 07:41:42,24,Manchester,UK,Standalone,Coffee,Large Cappuccino,3.77,1,True,Cash,r47jbag2,65+,Female,True,Rainy,13.2,,3.39
19594,2023-06-25 07:42:18,2,New York,USA,Airport,Coffee,Small Americano,3.38,1,False,Credit Card,rdswqx1s,35-44,Male,True,Rainy,19.7,,3.38
19595,2023-06-25 07:59:00,32,Melbourne,AUS,Standalone,Coffee,Large Latte,4.97,3,True,Credit Card,7jd24ah9,25-34,Male,True,Cloudy,8.9,,13.42
19596,2023-06-25 08:03:18,25,Manchester,UK,Standalone,Coffee,Large Americano,2.83,2,False,Mobile Wallet,n5xefbjn,45-54,Male,False,Rainy,13.2,,5.66
19597,2023-06-25 08:38:27,2,New York,USA,Airport,Pastry,Chocolate Chip Cookie,2.5,1,False,Cash,8zovrmkj,45-54,Male,False,Rainy,19.7,,2.5
19598,2023-06-25 09:02:59,17,London,UK,Standalone,Sandwich,Ham & Cheese Croissant,4.67,4,False,Cash,r5d42gdx,35-44,Female,False,Rainy,23.8,,18.68
19599,2023-06-25 09:18:07,38,Toronto,CAN,Standalone,Coffee,Medium Mocha,4.14,1,True,Debit Card,kmes6mz0,45-54,Male,True,Sunny,22.0,,3.73
19600,2023-06-25 09:40:14,39,Toronto,CAN,Mall Kiosk,Sandwich,Ham & Cheese Croissant,4.91,5,True,Credit Card,ycmcdf6c,55-64,Female,True,Sunny,22.0,,22.09
19601,2023-06-25 09:41:29,43,Vancouver,CAN,Standalone,Sandwich,Chicken & Avocado Wrap,6.11,1,True,Credit Card,1pzmn20y,55-64,Female,True,Rainy,16.3,,5.8
19602,2023-06-25 09:47:23,28,Sydney,AUS,Mall Kiosk,Coffee,Medium Latte,4.27,2,False,Credit Card,ddjitiv3,65+,Female,False,Sunny,12.5,,8.54
19603,2023-06-25 09:55:47,36,Toronto,CAN,Airport,Coffee,Large Cappuccino,5.29,1,True,Credit Card,gi9xdp67,35-44,Female,True,Sunny,22.0,,4.76
19604,2023-06-25 09:57:39,18,London,UK,Mall Kiosk,Tea,Small Earl Grey,2.06,1,False,Credit Card,o6q7s6r7,35-44,Male,False,Rainy,23.8,,2.06
19605,2023-06-25 10:01:46,36,Toronto,CAN,Airport,Tea,Medium Green Tea,3.22,1,True,Credit Card,887hbxwz,25-34,Male,False,Sunny,22.0,,2.9
19606,2023-06-25 10:41:10,34,Melbourne,AUS,Mall Kiosk,Coffee,Large Americano,3.61,1,False,Debit Card,ly009y7s,25-34,Male,False,Cloudy,8.9,,3.61
19607,2023-06-25 11:03:43,43,Vancouver,CAN,Standalone,Tea,Small Matcha Latte,3.81,1,False,Mobile Wallet,hvgoawn5,25-34,Male,False,Rainy,16.3,,3.81
19608,2023-06-25 11:09:24,27,Sydney,AUS,Standalone,Coffee,Double Espresso,3.19,1,False,Credit Card,jm23xq9w,45-54,Male,False,Sunny,12.5,,3.19
19609,2023-06-25 11:16:42,19,London,UK,Standalone,Pastry,Croissant,2.12,2,False,Cash,4rtar903,45-54,Male,False,Rainy,23.8,,4.24
19610,2023-06-25 11:39:11,1,New York,USA,Standalone,Tea,Small Green Tea,2.5,1,False,Credit Card,17i2cdfu,55-64,Male,False,Rainy,19.7,,2.5
19611,2023-06-25 11:46:13,6,Los Angeles,USA,Standalone,Coffee,Large Iced Coffee,3.92,1,False,Credit Card,uke31g2v,35-44,Male,True,Cloudy,21.3,,3.92
